date,pm25,o3,no2,so2,co,dd,mm,yy
2017-04-28,132.0,11.0,5.0,4.0,6.0,28,4,2017
2017-04-29,134.0,33.0,4.0,2.0,6.0,29,4,2017
2017-04-30,119.0,25.0,4.0,3.0,6.0,30,4,2017
2017-05-01,113.0,17.0,4.0,2.0,6.0,1,5,2017
2017-05-02,99.0,13.0,4.0,3.0,6.0,2,5,2017
2017-05-03,102.0,12.0,4.0,3.0,7.0,3,5,2017
2017-05-04,112.0,13.0,4.0,3.0,6.0,4,5,2017
2017-05-05,110.0,14.0,4.0,3.0,6.0,5,5,2017
2017-05-06,107.0,14.0,4.0,3.0,5.0,6,5,2017
2017-05-07,105.0,24.0,4.0,2.0,6.0,7,5,2017
2017-05-08,110.0,28.0,4.0,3.0,6.0,8,5,2017
2017-05-09,95.0,46.0,6.0,3.0,8.0,9,5,2017
2017-05-10,130.0,13.0,5.0,3.0,9.0,10,5,2017
2017-05-11,89.0,14.0,4.0,2.0,7.0,11,5,2017
2017-05-12,110.0,19.0,4.0,4.0,7.0,12,5,2017
2017-05-13,102.0,42.0,8.0,5.0,7.0,13,5,2017
2017-05-14,127.0,66.0,4.0,3.0,8.0,14,5,2017
2017-05-15,141.0,74.0,5.0,3.0,8.0,15,5,2017
2017-05-16,140.0,54.0,5.0,3.0,8.0,16,5,2017
2017-05-17,153.0,59.0,6.0,3.0,9.0,17,5,2017
2017-05-18,183.0,57.0,7.0,3.0,9.0,18,5,2017
2017-05-19,176.0,60.0,7.0,3.0,8.0,19,5,2017
2017-05-20,138.0,54.0,5.0,2.0,8.0,20,5,2017
2017-05-21,156.0,38.0,6.0,3.0,8.0,21,5,2017
2017-05-22,121.0,58.0,7.0,3.0,8.0,22,5,2017
2017-05-23,150.0,22.0,8.0,3.0,8.0,23,5,2017
2017-05-24,147.0,41.0,9.0,4.0,7.0,24,5,2017
2017-05-25,155.0,50.0,8.0,4.0,8.0,25,5,2017
2017-05-26,150.0,43.0,6.0,5.0,7.0,26,5,2017
2017-05-27,140.0,47.0,7.0,4.0,7.0,27,5,2017
2017-05-28,124.0,22.0,7.0,3.0,8.0,28,5,2017
2017-05-29,133.0,27.0,6.0,3.0,7.0,29,5,2017
2017-05-30,121.0,28.0,6.0,3.0,8.0,30,5,2017
2017-05-31,116.0,37.0,6.0,2.0,7.0,31,5,2017
2017-06-01,120.0,31.0,6.0,2.0,6.0,1,6,2017
2017-06-02,125.0,31.0,6.0,3.0,6.0,2,6,2017
2017-06-03,99.0,47.0,2.0,2.0,3.0,3,6,2017
2017-06-04,107.0,22.0,4.0,2.0,4.0,4,6,2017
2017-06-05,109.0,23.0,4.0,2.0,4.0,5,6,2017
2017-06-06,112.0,15.0,4.0,3.0,6.0,6,6,2017
2017-06-07,92.0,9.0,4.0,2.0,5.0,7,6,2017
2017-06-08,113.0,14.0,4.0,2.0,6.0,8,6,2017
2017-06-09,110.0,14.0,4.0,2.0,7.0,9,6,2017
2017-06-10,118.0,11.0,4.0,2.0,5.0,10,6,2017
2017-06-11,91.0,32.0,5.0,2.0,4.0,11,6,2017
2017-06-12,101.0,19.0,4.0,2.0,4.0,12,6,2017
2017-06-13,101.0,24.0,4.0,4.0,4.0,13,6,2017
2017-06-14,109.0,24.0,4.0,1.0,4.0,14,6,2017
2017-06-15,120.0,21.0,4.0,4.0,5.0,15,6,2017
2017-06-16,127.0,23.0,4.0,1.0,5.0,16,6,2017
2017-06-17,119.0,28.0,4.0,1.0,4.0,17,6,2017
2017-06-18,109.0,19.0,3.0,2.0,5.0,18,6,2017
2017-06-19,124.0,19.0,4.0,1.0,6.0,19,6,2017
2017-06-20,103.0,27.0,3.0,1.0,4.0,20,6,2017
2017-06-21,132.0,19.0,7.0,1.0,5.0,21,6,2017
2017-06-22,118.0,20.0,9.0,1.0,5.0,22,6,2017
2017-06-23,120.0,19.0,6.0,1.0,6.0,23,6,2017
2017-06-24,117.0,15.0,6.0,6.0,5.0,24,6,2017
2017-06-25,110.0,19.0,7.0,1.0,5.0,25,6,2017
2017-06-26,119.0,21.0,7.0,1.0,5.0,26,6,2017
2017-06-27,123.0,14.0,4.0,2.0,6.0,27,6,2017
2017-06-28,108.0,5.0,2.0,2.0,6.0,28,6,2017
2017-06-29,135.0,14.0,5.0,1.0,8.0,29,6,2017
2017-06-30,173.0,18.0,6.0,1.0,6.0,30,6,2017
2017-07-01,139.0,25.0,6.0,1.0,5.0,1,7,2017
2017-07-02,143.0,17.0,6.0,1.0,6.0,2,7,2017
2017-07-03,132.0,3.0,6.0,2.0,7.0,3,7,2017
2017-07-04,116.0,13.0,6.0,2.0,7.0,4,7,2017
2017-07-05,131.0,12.0,9.0,1.0,7.0,5,7,2017
2017-07-06,131.0,24.0,8.0,6.0,6.0,6,7,2017
2017-07-07,132.0,6.0,3.0,2.0,8.0,7,7,2017
2017-07-08,133.0,17.0,5.0,1.0,5.0,8,7,2017
2017-07-09,136.0,22.0,6.0,1.0,6.0,9,7,2017
2017-07-10,112.0,14.0,6.0,1.0,6.0,10,7,2017
2017-07-11,130.0,9.0,6.0,1.0,7.0,11,7,2017
2017-07-12,83.0,13.0,6.0,1.0,7.0,12,7,2017
2017-07-13,131.0,10.0,6.0,2.0,6.0,13,7,2017
2017-07-14,124.0,14.0,6.0,2.0,8.0,14,7,2017
2017-07-15,140.0,10.0,6.0,2.0,7.0,15,7,2017
2017-07-16,122.0,10.0,5.0,2.0,7.0,16,7,2017
2017-07-17,116.0,13.0,5.0,2.0,8.0,17,7,2017
2017-07-18,107.0,16.0,5.0,2.0,6.0,18,7,2017
2017-07-19,131.0,13.0,6.0,2.0,7.0,19,7,2017
2017-07-20,131.0,13.0,6.0,2.0,7.0,20,7,2017
2017-07-21,131.0,13.0,6.0,2.0,7.0,21,7,2017
2017-07-22,131.0,13.0,6.0,2.0,7.0,22,7,2017
2017-07-23,131.0,13.0,6.0,2.0,7.0,23,7,2017
2017-07-24,131.0,13.0,6.0,2.0,7.0,24,7,2017
2017-07-25,131.0,13.0,6.0,2.0,7.0,25,7,2017
2017-07-26,131.0,13.0,6.0,2.0,7.0,26,7,2017
2017-07-27,131.0,13.0,6.0,2.0,7.0,27,7,2017
2017-07-28,131.0,13.0,6.0,2.0,7.0,28,7,2017
2017-07-29,131.0,13.0,6.0,2.0,7.0,29,7,2017
2017-07-30,131.0,13.0,6.0,2.0,7.0,30,7,2017
2017-07-31,131.0,13.0,6.0,2.0,7.0,31,7,2017
2017-08-01,125.0,21.0,5.0,2.0,7.0,1,8,2017
2017-08-02,125.0,21.0,5.0,2.0,7.0,2,8,2017
2017-08-03,125.0,21.0,5.0,2.0,7.0,3,8,2017
2017-08-04,125.0,21.0,5.0,2.0,7.0,4,8,2017
2017-08-05,125.0,21.0,5.0,2.0,7.0,5,8,2017
2017-08-06,125.0,21.0,5.0,2.0,7.0,6,8,2017
2017-08-07,125.0,21.0,5.0,2.0,7.0,7,8,2017
2017-08-08,125.0,21.0,5.0,2.0,7.0,8,8,2017
2017-08-09,125.0,21.0,5.0,2.0,7.0,9,8,2017
2017-08-10,125.0,21.0,5.0,2.0,7.0,10,8,2017
2017-08-11,125.0,21.0,5.0,2.0,7.0,11,8,2017
2017-08-12,125.0,21.0,5.0,2.0,7.0,12,8,2017
2017-08-13,125.0,21.0,5.0,2.0,7.0,13,8,2017
2017-08-14,125.0,21.0,5.0,2.0,7.0,14,8,2017
2017-08-15,125.0,21.0,5.0,2.0,7.0,15,8,2017
2017-08-16,125.0,21.0,5.0,2.0,7.0,16,8,2017
2017-08-17,125.0,21.0,5.0,2.0,7.0,17,8,2017
2017-08-18,125.0,21.0,5.0,2.0,7.0,18,8,2017
2017-08-19,125.0,21.0,5.0,2.0,7.0,19,8,2017
2017-08-20,125.0,21.0,5.0,2.0,7.0,20,8,2017
2017-08-21,125.0,21.0,5.0,2.0,7.0,21,8,2017
2017-08-22,125.0,21.0,5.0,2.0,7.0,22,8,2017
2017-08-23,125.0,21.0,5.0,2.0,7.0,23,8,2017
2017-08-24,125.0,21.0,5.0,2.0,7.0,24,8,2017
2017-08-25,125.0,21.0,5.0,2.0,7.0,25,8,2017
2017-08-26,125.0,21.0,5.0,2.0,7.0,26,8,2017
2017-08-27,125.0,21.0,5.0,2.0,7.0,27,8,2017
2017-08-28,125.0,21.0,5.0,2.0,7.0,28,8,2017
2017-08-29,125.0,21.0,5.0,2.0,7.0,29,8,2017
2017-08-30,125.0,21.0,5.0,2.0,7.0,30,8,2017
2017-08-31,125.0,21.0,5.0,2.0,7.0,31,8,2017
2017-09-01,125.0,21.0,5.0,2.0,7.0,1,9,2017
2017-09-02,125.0,21.0,5.0,2.0,7.0,2,9,2017
2017-09-03,125.0,21.0,5.0,2.0,7.0,3,9,2017
2017-09-04,125.0,21.0,5.0,2.0,7.0,4,9,2017
2017-09-05,125.0,21.0,5.0,2.0,7.0,5,9,2017
2017-09-06,125.0,21.0,5.0,2.0,7.0,6,9,2017
2017-09-07,125.0,21.0,5.0,2.0,7.0,7,9,2017
2017-09-08,125.0,21.0,5.0,2.0,7.0,8,9,2017
2017-09-09,125.0,21.0,5.0,2.0,7.0,9,9,2017
2017-09-10,125.0,21.0,5.0,2.0,7.0,10,9,2017
2017-09-11,125.0,21.0,5.0,2.0,7.0,11,9,2017
2017-09-12,125.0,21.0,5.0,2.0,7.0,12,9,2017
2017-09-13,125.0,21.0,5.0,2.0,7.0,13,9,2017
2017-09-14,125.0,21.0,5.0,2.0,7.0,14,9,2017
2017-09-15,125.0,21.0,5.0,2.0,7.0,15,9,2017
2017-09-16,125.0,21.0,5.0,2.0,7.0,16,9,2017
2017-09-17,125.0,21.0,5.0,2.0,7.0,17,9,2017
2017-09-18,125.0,21.0,5.0,2.0,7.0,18,9,2017
2017-09-19,125.0,21.0,5.0,2.0,7.0,19,9,2017
2017-09-20,125.0,21.0,5.0,2.0,7.0,20,9,2017
2017-09-21,125.0,21.0,5.0,2.0,7.0,21,9,2017
2017-09-22,125.0,21.0,5.0,2.0,7.0,22,9,2017
2017-09-23,125.0,21.0,5.0,2.0,7.0,23,9,2017
2017-09-24,125.0,21.0,5.0,2.0,7.0,24,9,2017
2017-09-25,125.0,21.0,5.0,2.0,7.0,25,9,2017
2017-09-26,125.0,21.0,5.0,2.0,7.0,26,9,2017
2017-09-27,125.0,21.0,5.0,2.0,7.0,27,9,2017
2017-09-28,125.0,21.0,5.0,2.0,7.0,28,9,2017
2017-09-29,125.0,21.0,5.0,2.0,7.0,29,9,2017
2017-09-30,125.0,21.0,5.0,2.0,7.0,30,9,2017
2017-10-01,125.0,21.0,5.0,2.0,7.0,1,10,2017
2017-10-02,125.0,21.0,5.0,2.0,7.0,2,10,2017
2017-10-03,125.0,21.0,5.0,2.0,7.0,3,10,2017
2017-10-04,125.0,21.0,5.0,2.0,7.0,4,10,2017
2017-10-05,125.0,21.0,5.0,2.0,7.0,5,10,2017
2017-10-06,125.0,21.0,5.0,2.0,7.0,6,10,2017
2017-10-07,125.0,21.0,5.0,2.0,7.0,7,10,2017
2017-10-08,125.0,21.0,5.0,2.0,7.0,8,10,2017
2017-10-09,125.0,21.0,5.0,2.0,7.0,9,10,2017
2017-10-10,125.0,21.0,5.0,2.0,7.0,10,10,2017
2017-10-11,125.0,21.0,5.0,2.0,7.0,11,10,2017
2017-10-12,125.0,21.0,5.0,2.0,7.0,12,10,2017
2017-10-13,125.0,21.0,5.0,2.0,7.0,13,10,2017
2017-10-14,125.0,21.0,5.0,2.0,7.0,14,10,2017
2017-10-15,125.0,21.0,5.0,2.0,7.0,15,10,2017
2017-10-16,125.0,21.0,5.0,2.0,7.0,16,10,2017
2017-10-17,125.0,21.0,5.0,2.0,7.0,17,10,2017
2017-10-18,125.0,21.0,5.0,2.0,7.0,18,10,2017
2017-10-19,125.0,21.0,5.0,2.0,7.0,19,10,2017
2017-10-20,125.0,21.0,5.0,2.0,7.0,20,10,2017
2017-10-21,125.0,21.0,5.0,2.0,7.0,21,10,2017
2017-10-22,125.0,21.0,5.0,2.0,7.0,22,10,2017
2017-10-23,125.0,21.0,5.0,2.0,7.0,23,10,2017
2017-10-24,125.0,21.0,5.0,2.0,7.0,24,10,2017
2017-10-25,125.0,21.0,5.0,2.0,7.0,25,10,2017
2017-10-26,125.0,21.0,5.0,2.0,7.0,26,10,2017
2017-10-27,125.0,21.0,5.0,2.0,7.0,27,10,2017
2017-10-28,125.0,21.0,5.0,2.0,7.0,28,10,2017
2017-10-29,125.0,21.0,5.0,2.0,7.0,29,10,2017
2017-10-30,125.0,21.0,5.0,2.0,7.0,30,10,2017
2017-10-31,125.0,21.0,5.0,2.0,7.0,31,10,2017
2017-11-01,125.0,21.0,5.0,2.0,7.0,1,11,2017
2017-11-02,125.0,21.0,5.0,2.0,7.0,2,11,2017
2017-11-03,125.0,21.0,5.0,2.0,7.0,3,11,2017
2017-11-04,125.0,21.0,5.0,2.0,7.0,4,11,2017
2017-11-05,125.0,21.0,5.0,2.0,7.0,5,11,2017
2017-11-06,125.0,21.0,5.0,2.0,7.0,6,11,2017
2017-11-07,125.0,21.0,5.0,2.0,7.0,7,11,2017
2017-11-08,125.0,21.0,5.0,2.0,7.0,8,11,2017
2017-11-09,125.0,21.0,5.0,2.0,7.0,9,11,2017
2017-11-10,125.0,21.0,5.0,2.0,7.0,10,11,2017
2017-11-11,125.0,21.0,5.0,2.0,7.0,11,11,2017
2017-11-12,125.0,21.0,5.0,2.0,7.0,12,11,2017
2017-11-13,125.0,21.0,5.0,2.0,7.0,13,11,2017
2017-11-14,125.0,21.0,5.0,2.0,7.0,14,11,2017
2017-11-15,125.0,21.0,5.0,2.0,7.0,15,11,2017
2017-11-16,125.0,21.0,5.0,2.0,7.0,16,11,2017
2017-11-17,125.0,21.0,5.0,2.0,7.0,17,11,2017
2017-11-18,125.0,21.0,5.0,2.0,7.0,18,11,2017
2017-11-19,125.0,21.0,5.0,2.0,7.0,19,11,2017
2017-11-20,125.0,21.0,5.0,2.0,7.0,20,11,2017
2017-11-21,125.0,21.0,5.0,2.0,7.0,21,11,2017
2017-11-22,125.0,21.0,5.0,2.0,7.0,22,11,2017
2017-11-23,125.0,21.0,5.0,2.0,7.0,23,11,2017
2017-11-24,125.0,21.0,5.0,2.0,7.0,24,11,2017
2017-11-25,125.0,21.0,5.0,2.0,7.0,25,11,2017
2017-11-26,125.0,21.0,5.0,2.0,7.0,26,11,2017
2017-11-27,125.0,21.0,5.0,2.0,7.0,27,11,2017
2017-11-28,125.0,21.0,5.0,2.0,7.0,28,11,2017
2017-11-29,125.0,21.0,5.0,2.0,7.0,29,11,2017
2017-11-30,125.0,21.0,5.0,2.0,7.0,30,11,2017
2017-12-01,125.0,21.0,5.0,2.0,7.0,1,12,2017
2017-12-02,125.0,21.0,5.0,2.0,7.0,2,12,2017
2017-12-03,125.0,21.0,5.0,2.0,7.0,3,12,2017
2017-12-04,125.0,21.0,5.0,2.0,7.0,4,12,2017
2017-12-05,125.0,21.0,5.0,2.0,7.0,5,12,2017
2017-12-06,125.0,21.0,5.0,2.0,7.0,6,12,2017
2017-12-07,125.0,21.0,5.0,2.0,7.0,7,12,2017
2017-12-08,125.0,21.0,5.0,2.0,7.0,8,12,2017
2017-12-09,125.0,21.0,5.0,2.0,7.0,9,12,2017
2017-12-10,125.0,21.0,5.0,2.0,7.0,10,12,2017
2017-12-11,125.0,21.0,5.0,2.0,7.0,11,12,2017
2017-12-12,125.0,21.0,5.0,2.0,7.0,12,12,2017
2017-12-13,125.0,21.0,5.0,2.0,7.0,13,12,2017
2017-12-14,125.0,21.0,5.0,2.0,7.0,14,12,2017
2017-12-15,125.0,21.0,5.0,2.0,7.0,15,12,2017
2017-12-16,125.0,21.0,5.0,2.0,7.0,16,12,2017
2017-12-17,125.0,21.0,5.0,2.0,7.0,17,12,2017
2017-12-18,125.0,21.0,5.0,2.0,7.0,18,12,2017
2017-12-19,125.0,21.0,5.0,2.0,7.0,19,12,2017
2017-12-20,125.0,21.0,5.0,2.0,7.0,20,12,2017
2017-12-21,125.0,21.0,5.0,2.0,7.0,21,12,2017
2017-12-22,125.0,21.0,5.0,2.0,7.0,22,12,2017
2017-12-23,125.0,21.0,5.0,2.0,7.0,23,12,2017
2017-12-24,125.0,21.0,5.0,2.0,7.0,24,12,2017
2017-12-25,125.0,21.0,5.0,2.0,7.0,25,12,2017
2017-12-26,125.0,21.0,5.0,2.0,7.0,26,12,2017
2017-12-27,125.0,21.0,5.0,2.0,7.0,27,12,2017
2017-12-28,125.0,21.0,5.0,2.0,7.0,28,12,2017
2017-12-29,125.0,21.0,5.0,2.0,7.0,29,12,2017
2017-12-30,125.0,21.0,5.0,2.0,7.0,30,12,2017
2017-12-31,125.0,21.0,5.0,2.0,7.0,31,12,2017
2018-01-01,126.0,23.0,7.0,9.0,9.0,1,1,2018
2018-01-02,135.0,33.0,7.0,13.0,13.0,2,1,2018
2018-01-03,126.0,50.0,8.0,7.0,8.0,3,1,2018
2018-01-04,163.0,19.0,8.0,9.0,8.0,4,1,2018
2018-01-05,165.0,49.0,8.0,10.0,6.0,5,1,2018
2018-01-06,164.0,51.0,9.0,9.0,6.0,6,1,2018
2018-01-07,150.0,52.0,10.0,9.0,14.0,7,1,2018
2018-01-08,189.0,30.0,9.0,24.0,9.0,8,1,2018
2018-01-09,137.0,13.0,10.0,11.0,15.0,9,1,2018
2018-01-10,149.0,31.0,9.0,9.0,10.0,10,1,2018
2018-01-11,178.0,50.0,9.0,5.0,12.0,11,1,2018
2018-01-12,170.0,19.0,8.0,7.0,14.0,12,1,2018
2018-01-13,203.0,36.0,7.0,3.0,10.0,13,1,2018
2018-01-14,161.0,44.0,7.0,6.0,11.0,14,1,2018
2018-01-15,160.0,41.0,7.0,4.0,10.0,15,1,2018
2018-01-16,164.0,29.0,7.0,4.0,10.0,16,1,2018
2018-01-17,166.0,42.0,11.0,6.0,9.0,17,1,2018
2018-01-18,159.0,55.0,9.0,10.0,7.0,18,1,2018
2018-01-19,170.0,54.0,10.0,14.0,7.0,19,1,2018
2018-01-20,175.0,56.0,9.0,18.0,5.0,20,1,2018
2018-01-21,196.0,39.0,10.0,12.0,7.0,21,1,2018
2018-01-22,176.0,41.0,8.0,6.0,5.0,22,1,2018
2018-01-23,153.0,33.0,8.0,14.0,6.0,23,1,2018
2018-01-24,155.0,47.0,8.0,7.0,9.0,24,1,2018
2018-01-25,170.0,55.0,7.0,3.0,11.0,25,1,2018
2018-01-26,156.0,40.0,7.0,3.0,12.0,26,1,2018
2018-01-27,165.0,50.0,8.0,3.0,10.0,27,1,2018
2018-01-28,159.0,54.0,9.0,5.0,11.0,28,1,2018
2018-01-29,164.0,50.0,11.0,11.0,11.0,29,1,2018
2018-01-30,157.0,66.0,13.0,14.0,9.0,30,1,2018
2018-01-31,155.0,47.0,12.0,13.0,10.0,31,1,2018
2018-02-01,160.0,61.0,5.0,7.0,12.0,1,2,2018
2018-02-02,178.0,36.0,8.0,3.0,8.0,2,2,2018
2018-02-03,99.0,37.0,9.0,2.0,11.0,3,2,2018
2018-02-04,91.0,36.0,8.0,4.0,10.0,4,2,2018
2018-02-05,104.0,24.0,8.0,6.0,11.0,5,2,2018
2018-02-06,111.0,15.0,6.0,3.0,10.0,6,2,2018
2018-02-07,90.0,22.0,12.0,3.0,11.0,7,2,2018
2018-02-08,105.0,18.0,6.0,3.0,11.0,8,2,2018
2018-02-09,104.0,36.0,8.0,3.0,11.0,9,2,2018
2018-02-10,128.0,21.0,8.0,3.0,9.0,10,2,2018
2018-02-11,139.0,26.0,4.0,2.0,9.0,11,2,2018
2018-02-12,124.0,31.0,8.0,5.0,12.0,12,2,2018
2018-02-13,151.0,36.0,10.0,6.0,12.0,13,2,2018
2018-02-14,130.0,33.0,9.0,10.0,12.0,14,2,2018
2018-02-15,144.0,42.0,5.0,5.0,9.0,15,2,2018
2018-02-16,134.0,54.0,5.0,2.0,15.0,16,2,2018
2018-02-17,140.0,55.0,4.0,3.0,9.0,17,2,2018
2018-02-18,146.0,37.0,5.0,5.0,8.0,18,2,2018
2018-02-19,136.0,42.0,5.0,5.0,9.0,19,2,2018
2018-02-20,137.0,34.0,5.0,6.0,9.0,20,2,2018
2018-02-21,151.0,35.0,5.0,6.0,9.0,21,2,2018
2018-02-22,124.0,31.0,5.0,4.0,8.0,22,2,2018
2018-02-23,119.0,23.0,4.0,5.0,9.0,23,2,2018
2018-02-24,107.0,23.0,4.0,11.0,8.0,24,2,2018
2018-02-25,77.0,17.0,5.0,14.0,12.0,25,2,2018
2018-02-26,130.0,34.0,5.0,5.0,10.0,26,2,2018
2018-02-27,128.0,5.0,4.0,3.0,12.0,27,2,2018
2018-02-28,109.0,64.0,5.0,5.0,9.0,28,2,2018
2018-03-01,115.0,49.0,5.0,5.0,8.0,1,3,2018
2018-03-02,130.0,52.0,5.0,6.0,9.0,2,3,2018
2018-03-03,131.0,37.0,5.0,5.0,10.0,3,3,2018
2018-03-04,126.0,26.0,4.0,2.0,10.0,4,3,2018
2018-03-05,114.0,30.0,5.0,4.0,8.0,5,3,2018
2018-03-06,116.0,32.0,4.0,2.0,13.0,6,3,2018
2018-03-07,145.0,31.0,6.0,5.0,11.0,7,3,2018
2018-03-08,151.0,32.0,5.0,2.0,9.0,8,3,2018
2018-03-09,128.0,28.0,4.0,3.0,10.0,9,3,2018
2018-03-10,153.0,29.0,5.0,2.0,11.0,10,3,2018
2018-03-11,135.0,14.0,4.0,2.0,12.0,11,3,2018
2018-03-12,94.0,15.0,4.0,2.0,13.0,12,3,2018
2018-03-13,78.0,3.0,3.0,3.0,13.0,13,3,2018
2018-03-14,65.0,8.0,4.0,2.0,9.0,14,3,2018
2018-03-15,32.0,10.0,3.0,1.0,10.0,15,3,2018
2018-03-16,60.0,16.0,3.0,3.0,13.0,16,3,2018
2018-03-17,98.0,19.0,3.0,4.0,9.0,17,3,2018
2018-03-18,137.0,20.0,3.0,3.0,11.0,18,3,2018
2018-03-19,125.0,17.0,4.0,4.0,10.0,19,3,2018
2018-03-20,138.0,13.0,3.0,1.0,15.0,20,3,2018
2018-03-21,141.0,23.0,4.0,2.0,17.0,21,3,2018
2018-03-22,107.0,28.0,3.0,2.0,9.0,22,3,2018
2018-03-23,129.0,33.0,3.0,3.0,11.0,23,3,2018
2018-03-24,119.0,21.0,3.0,2.0,14.0,24,3,2018
2018-03-25,109.0,19.0,3.0,2.0,13.0,25,3,2018
2018-03-26,114.0,11.0,3.0,3.0,12.0,26,3,2018
2018-03-27,93.0,12.0,3.0,3.0,13.0,27,3,2018
2018-03-28,73.0,5.0,3.0,3.0,14.0,28,3,2018
2018-03-29,75.0,23.0,3.0,2.0,11.0,29,3,2018
2018-03-30,66.0,15.0,3.0,3.0,11.0,30,3,2018
2018-03-31,71.0,20.5,3.5,3.0,11.0,31,3,2018
2018-04-01,84.0,18.0,7.0,2.0,15.0,1,4,2018
2018-04-02,84.0,12.5,8.0,2.5,15.0,2,4,2018
2018-04-03,84.0,17.0,3.0,2.0,15.0,3,4,2018
2018-04-04,1.0,12.5,8.0,2.5,15.0,4,4,2018
2018-04-05,84.0,12.5,8.0,2.5,15.0,5,4,2018
2018-04-06,84.0,12.5,8.0,2.5,15.0,6,4,2018
2018-04-07,84.0,12.5,8.0,2.5,15.0,7,4,2018
2018-04-08,84.0,12.5,8.0,2.5,15.0,8,4,2018
2018-04-09,84.0,11.0,5.0,5.0,8.0,9,4,2018
2018-04-10,106.0,12.5,8.0,2.5,15.0,10,4,2018
2018-04-11,84.0,12.5,8.0,2.5,15.0,11,4,2018
2018-04-12,84.0,12.0,17.0,3.0,15.0,12,4,2018
2018-04-13,243.0,12.5,8.0,2.5,15.0,13,4,2018
2018-04-14,84.0,12.5,8.0,2.5,15.0,14,4,2018
2018-04-15,84.0,8.0,16.0,10.0,15.0,15,4,2018
2018-04-16,115.0,9.0,21.0,2.0,15.0,16,4,2018
2018-04-17,73.0,18.0,23.0,1.0,86.0,17,4,2018
2018-04-18,84.0,12.5,8.0,2.5,15.0,18,4,2018
2018-04-19,84.0,12.5,8.0,2.5,15.0,19,4,2018
2018-04-20,84.0,15.0,32.0,2.5,15.0,20,4,2018
2018-04-21,84.0,12.0,7.0,3.0,15.0,21,4,2018
