date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2019-06-21,62.0,31.0,27.0,5.0,1.0,3.0,21,6,2019
2019-06-22,49.0,40.0,20.0,7.0,1.0,3.0,22,6,2019
2019-06-23,55.0,34.0,24.0,6.0,1.0,2.0,23,6,2019
2019-06-24,49.0,37.0,20.0,10.0,1.0,4.0,24,6,2019
2019-06-25,53.0,31.0,18.0,5.0,1.0,2.0,25,6,2019
2019-06-26,38.0,20.0,15.0,3.0,1.0,2.0,26,6,2019
2019-06-27,22.0,20.0,14.0,3.0,1.0,3.0,27,6,2019
2019-06-28,32.0,16.0,14.0,4.0,1.0,3.0,28,6,2019
2019-06-29,26.0,22.0,18.0,3.0,1.0,3.0,29,6,2019
2019-06-30,35.0,28.0,12.0,3.0,1.0,3.0,30,6,2019
2019-07-01,40.0,21.0,12.0,3.0,1.0,3.0,1,7,2019
2019-07-02,38.0,35.0,13.0,3.0,1.0,2.0,2,7,2019
2019-07-03,48.0,32.0,12.0,2.0,1.0,2.0,3,7,2019
2019-07-04,38.0,29.0,11.0,3.0,1.0,2.0,4,7,2019
2019-07-05,36.0,36.0,12.0,2.0,1.0,2.0,5,7,2019
2019-07-06,39.0,37.0,13.0,2.0,1.0,2.0,6,7,2019
2019-07-07,40.0,38.0,13.0,2.0,1.0,3.0,7,7,2019
2019-07-08,43.0,30.0,13.0,2.0,1.0,2.0,8,7,2019
2019-07-09,38.0,27.0,13.0,2.0,1.0,2.0,9,7,2019
2019-07-10,28.0,34.0,11.0,3.0,1.0,3.0,10,7,2019
2019-07-11,30.0,29.0,12.0,4.0,1.0,2.0,11,7,2019
2019-07-12,28.0,26.0,11.0,3.0,1.0,2.0,12,7,2019
2019-07-13,16.0,37.0,12.0,5.0,1.0,3.0,13,7,2019
2019-07-14,36.0,30.0,11.0,4.0,1.0,2.0,14,7,2019
2019-07-15,30.0,49.0,12.0,6.0,1.0,4.0,15,7,2019
2019-07-16,49.0,44.0,14.0,6.0,1.0,2.0,16,7,2019
2019-07-17,47.0,52.0,16.0,7.0,1.0,3.0,17,7,2019
2019-07-18,60.0,47.0,22.0,9.0,1.0,4.0,18,7,2019
2019-07-19,66.0,23.0,18.0,5.0,1.0,3.0,19,7,2019
2019-07-20,39.0,25.0,14.0,5.0,1.0,3.0,20,7,2019
2019-07-21,34.0,24.0,16.0,6.0,1.0,3.0,21,7,2019
2019-07-22,20.0,23.0,13.0,5.0,1.0,2.0,22,7,2019
2019-07-23,14.0,32.0,11.0,5.0,1.0,2.0,23,7,2019
2019-07-24,25.0,24.0,11.0,6.0,1.0,3.0,24,7,2019
2019-07-25,23.0,25.0,8.0,5.0,1.0,2.0,25,7,2019
2019-07-26,32.0,26.0,9.0,5.0,1.0,3.0,26,7,2019
2019-07-27,32.0,31.0,7.0,5.0,1.0,3.0,27,7,2019
2019-07-28,39.0,24.0,7.0,5.0,1.0,3.0,28,7,2019
2019-07-29,28.0,14.0,8.0,4.0,1.0,3.0,29,7,2019
2019-07-30,17.0,18.0,8.0,5.0,1.0,2.0,30,7,2019
2019-07-31,21.0,17.0,7.0,4.0,1.0,2.0,31,7,2019
2019-08-01,18.0,10.0,6.0,4.0,2.0,2.0,1,8,2019
2019-08-02,7.0,8.0,6.0,3.0,2.0,3.0,2,8,2019
2019-08-03,10.0,7.0,9.0,3.0,2.0,3.0,3,8,2019
2019-08-04,6.0,11.0,7.0,4.0,2.0,7.0,4,8,2019
2019-08-05,11.0,14.0,7.0,4.0,2.0,12.0,5,8,2019
2019-08-06,9.0,16.0,6.0,4.0,2.0,7.0,6,8,2019
2019-08-07,14.0,29.0,7.0,4.0,2.0,8.0,7,8,2019
2019-08-08,25.0,30.0,9.0,3.0,2.0,7.0,8,8,2019
2019-08-09,27.0,33.0,10.0,5.0,2.0,5.0,9,8,2019
2019-08-10,28.0,41.0,9.0,5.0,2.0,8.0,10,8,2019
2019-08-11,42.0,40.0,9.0,6.0,2.0,7.0,11,8,2019
2019-08-12,47.0,53.0,9.0,8.0,2.0,5.0,12,8,2019
2019-08-13,62.0,47.0,11.0,7.0,2.0,2.0,13,8,2019
2019-08-14,53.0,39.0,10.0,6.0,2.0,2.0,14,8,2019
2019-08-15,45.0,41.0,9.0,7.0,2.0,4.0,15,8,2019
2019-08-16,33.0,48.0,12.0,7.0,2.0,3.0,16,8,2019
2019-08-17,46.0,82.0,2.0,9.0,2.0,5.0,17,8,2019
2019-08-18,77.0,33.0,9.0,6.0,2.0,3.0,18,8,2019
2019-08-19,33.0,54.0,8.0,7.0,2.0,2.0,19,8,2019
2019-08-20,59.0,49.0,10.0,8.0,2.0,2.0,20,8,2019
2019-08-21,58.0,31.0,10.0,6.0,2.0,2.0,21,8,2019
2019-08-22,33.0,38.0,10.0,6.0,2.0,2.0,22,8,2019
2019-08-23,49.0,25.0,10.0,6.0,2.0,2.0,23,8,2019
2019-08-24,33.0,24.0,11.0,4.0,2.0,2.0,24,8,2019
2019-08-25,23.0,36.0,12.0,6.0,2.0,2.0,25,8,2019
2019-08-26,39.0,51.0,14.0,6.0,2.0,1.0,26,8,2019
2019-08-27,44.0,49.0,14.0,6.0,2.0,2.0,27,8,2019
2019-08-28,40.0,33.0,9.0,6.0,2.0,3.0,28,8,2019
2019-08-29,28.0,18.0,7.0,6.0,2.0,3.0,29,8,2019
2019-08-30,19.0,17.0,8.0,4.0,2.0,2.0,30,8,2019
2019-08-31,21.0,12.0,6.0,4.0,2.0,3.0,31,8,2019
2019-09-01,18.0,15.0,7.0,4.0,2.0,2.0,1,9,2019
2019-09-02,27.0,14.0,6.0,4.0,2.0,1.0,2,9,2019
2019-09-03,15.0,14.0,7.0,4.0,2.0,1.0,3,9,2019
2019-09-04,15.0,17.0,7.0,5.0,2.0,1.0,4,9,2019
2019-09-05,19.0,22.0,5.0,6.0,2.0,1.0,5,9,2019
2019-09-06,31.0,23.0,8.0,6.0,2.0,1.0,6,9,2019
2019-09-07,33.0,21.0,8.0,5.0,2.0,2.0,7,9,2019
2019-09-08,28.0,31.0,6.0,6.0,2.0,2.0,8,9,2019
2019-09-09,38.0,33.0,9.0,6.0,2.0,2.0,9,9,2019
2019-09-10,45.0,46.0,8.0,7.0,2.0,2.0,10,9,2019
2019-09-11,56.0,44.0,4.0,7.0,2.0,2.0,11,9,2019
2019-09-12,57.0,37.0,5.0,6.0,2.0,1.0,12,9,2019
2019-09-13,52.0,34.0,9.0,8.0,2.0,1.0,13,9,2019
2019-09-14,50.0,29.0,8.0,7.0,2.0,6.0,14,9,2019
2019-09-15,43.0,41.0,8.0,7.0,2.0,3.0,15,9,2019
2019-09-16,62.0,42.0,9.0,7.0,2.0,1.0,16,9,2019
2019-09-17,67.0,32.0,20.0,11.0,2.0,1.0,17,9,2019
2019-09-18,55.0,35.0,7.0,9.0,2.0,2.0,18,9,2019
2019-09-19,64.0,30.0,7.0,10.0,2.0,1.0,19,9,2019
2019-09-20,55.0,47.0,9.0,9.0,2.0,2.0,20,9,2019
2019-09-21,67.0,43.0,10.0,13.0,2.0,1.0,21,9,2019
2019-09-22,67.0,45.0,6.0,13.0,2.0,2.0,22,9,2019
2019-09-23,75.0,35.0,9.0,16.0,2.0,1.0,23,9,2019
2019-09-24,68.0,26.0,8.0,11.0,2.0,1.0,24,9,2019
2019-09-25,58.0,28.0,6.0,8.0,2.0,2.0,25,9,2019
2019-09-26,49.0,19.0,7.0,6.0,2.0,2.0,26,9,2019
2019-09-27,27.0,34.0,9.0,6.0,2.0,2.0,27,9,2019
2019-09-28,60.0,42.0,8.0,10.0,2.0,4.0,28,9,2019
2019-09-29,73.0,49.0,8.0,16.0,2.0,7.0,29,9,2019
2019-09-30,88.0,47.0,11.0,12.0,2.0,5.0,30,9,2019
2019-10-01,83.0,51.0,11.0,12.0,2.0,4.0,1,10,2019
2019-10-02,75.0,52.0,12.0,12.0,2.0,4.0,2,10,2019
2019-10-03,75.0,53.0,13.0,12.0,2.0,4.0,3,10,2019
2019-10-04,74.0,54.0,14.0,12.0,2.0,5.0,4,10,2019
2019-10-05,88.0,47.0,17.0,11.0,2.0,4.0,5,10,2019
2019-10-06,87.0,60.0,17.0,13.0,2.0,4.0,6,10,2019
2019-10-07,107.0,60.0,16.0,11.0,2.0,4.0,7,10,2019
2019-10-08,116.0,55.0,14.0,12.0,2.0,5.0,8,10,2019
2019-10-09,115.0,47.0,13.0,19.0,2.0,4.0,9,10,2019
2019-10-10,85.0,40.0,14.0,13.0,2.0,4.0,10,10,2019
2019-10-11,72.0,43.0,16.0,12.0,2.0,3.0,11,10,2019
2019-10-12,73.0,46.0,17.0,13.0,2.0,5.0,12,10,2019
2019-10-13,82.0,60.0,13.0,12.0,2.0,4.0,13,10,2019
2019-10-14,103.0,60.0,15.0,12.0,2.0,3.0,14,10,2019
2019-10-15,110.0,66.0,15.0,15.0,2.0,5.0,15,10,2019
2019-10-16,128.0,55.0,11.0,15.0,2.0,4.0,16,10,2019
2019-10-17,100.0,38.0,11.0,12.0,2.0,4.0,17,10,2019
2019-10-18,58.0,36.0,11.0,12.0,2.0,2.0,18,10,2019
2019-10-19,52.0,34.0,10.0,11.0,2.0,4.0,19,10,2019
2019-10-20,58.0,30.0,11.0,11.0,2.0,3.0,20,10,2019
2019-10-21,44.0,57.0,11.0,14.0,2.0,6.0,21,10,2019
2019-10-22,86.0,48.0,9.0,12.0,2.0,4.0,22,10,2019
2019-10-23,76.0,34.0,5.0,8.0,2.0,4.0,23,10,2019
2019-10-24,44.0,32.0,8.0,10.0,2.0,3.0,24,10,2019
2019-10-25,44.0,28.0,7.0,8.0,2.0,3.0,25,10,2019
2019-10-26,36.0,34.0,9.0,7.0,2.0,3.0,26,10,2019
2019-10-27,60.0,68.0,12.0,10.0,2.0,4.0,27,10,2019
2019-10-28,112.0,52.0,11.0,14.0,2.0,5.0,28,10,2019
2019-10-29,88.0,51.0,12.0,14.0,2.0,4.0,29,10,2019
2019-10-30,80.0,36.0,9.0,12.0,2.0,3.0,30,10,2019
2019-10-31,47.0,39.0,10.0,12.0,2.0,2.0,31,10,2019
2019-11-01,54.0,47.0,13.0,14.0,1.0,5.0,1,11,2019
2019-11-02,62.0,55.0,16.0,14.0,1.0,6.0,2,11,2019
2019-11-03,80.0,76.0,18.0,15.0,1.0,7.0,3,11,2019
2019-11-04,120.0,101.0,18.0,19.0,1.0,6.0,4,11,2019
2019-11-05,160.0,101.0,20.0,19.0,1.0,6.0,5,11,2019
2019-11-06,156.0,79.0,19.0,16.0,1.0,4.0,6,11,2019
2019-11-07,139.0,81.0,18.0,16.0,1.0,8.0,7,11,2019
2019-11-08,139.0,91.0,22.0,15.0,1.0,5.0,8,11,2019
2019-11-09,156.0,84.0,25.0,14.0,1.0,4.0,9,11,2019
2019-11-10,139.0,71.0,17.0,17.0,1.0,4.0,10,11,2019
2019-11-11,128.0,81.0,17.0,15.0,1.0,1.0,11,11,2019
2019-11-12,112.0,76.0,24.0,16.0,1.0,2.0,12,11,2019
2019-11-13,121.0,77.0,21.0,14.0,1.0,2.0,13,11,2019
2019-11-14,139.0,83.0,21.0,19.0,4.0,3.0,14,11,2019
2019-11-15,145.0,80.0,26.0,16.0,1.0,2.0,15,11,2019
2019-11-16,141.0,83.0,20.0,17.0,1.0,4.0,16,11,2019
2019-11-17,145.0,95.0,20.0,22.0,3.0,4.0,17,11,2019
2019-11-18,150.0,102.0,29.0,17.0,3.0,4.0,18,11,2019
2019-11-19,161.0,98.0,25.0,18.0,1.0,3.0,19,11,2019
2019-11-20,162.0,88.0,23.0,16.0,3.0,2.0,20,11,2019
2019-11-21,158.0,91.0,26.0,22.0,3.0,3.0,21,11,2019
2019-11-22,156.0,93.0,23.0,21.0,2.0,4.0,22,11,2019
2019-11-23,152.0,91.0,26.0,19.0,1.0,4.0,23,11,2019
2019-11-24,158.0,95.0,24.0,19.0,1.0,4.0,24,11,2019
2019-11-25,161.0,86.0,24.0,15.0,1.0,3.0,25,11,2019
2019-11-26,155.0,83.0,19.0,17.0,1.0,9.0,26,11,2019
2019-11-27,145.0,82.0,19.0,17.0,4.0,10.0,27,11,2019
2019-11-28,148.0,75.0,20.0,17.0,1.0,8.0,28,11,2019
2019-11-29,130.0,76.0,18.0,19.0,1.0,8.0,29,11,2019
2019-11-30,132.0,69.0,15.0,14.0,4.0,4.0,30,11,2019
2019-12-01,121.0,55.0,14.0,12.0,3.0,6.0,1,12,2019
2019-12-02,94.0,55.0,16.0,15.0,3.0,9.0,2,12,2019
2019-12-03,101.0,84.0,19.0,16.0,3.0,7.0,3,12,2019
2019-12-04,157.0,93.0,21.0,22.0,3.0,11.0,4,12,2019
2019-12-05,158.0,98.0,22.0,20.0,6.0,8.0,5,12,2019
2019-12-06,162.0,91.0,24.0,18.0,3.0,8.0,6,12,2019
2019-12-07,157.0,74.0,21.0,17.0,3.0,6.0,7,12,2019
2019-12-08,131.0,67.0,18.0,18.0,3.0,7.0,8,12,2019
2019-12-09,112.0,70.0,36.0,18.0,3.0,9.0,9,12,2019
2019-12-10,107.0,75.0,22.0,19.0,2.0,10.0,10,12,2019
2019-12-11,126.0,64.0,17.0,16.0,3.0,6.0,11,12,2019
2019-12-12,94.0,50.0,16.0,12.0,1.0,4.0,12,12,2019
2019-12-13,66.0,54.0,16.0,14.0,3.0,5.0,13,12,2019
2019-12-14,77.0,54.0,14.0,10.0,3.0,5.0,14,12,2019
2019-12-15,86.0,66.0,15.0,15.0,13.0,7.0,15,12,2019
2019-12-16,102.0,78.0,17.0,21.0,11.0,9.0,16,12,2019
2019-12-17,141.0,90.0,19.0,20.0,3.0,10.0,17,12,2019
2019-12-18,152.0,89.0,19.0,19.0,3.0,10.0,18,12,2019
2019-12-19,156.0,94.0,22.0,24.0,1.0,11.0,19,12,2019
2019-12-20,159.0,92.0,23.0,17.0,3.0,10.0,20,12,2019
2019-12-21,158.0,83.0,19.0,14.0,3.0,4.0,21,12,2019
2019-12-22,153.0,80.0,18.0,15.0,3.0,5.0,22,12,2019
2019-12-23,144.0,70.0,18.0,11.0,3.0,4.0,23,12,2019
2019-12-24,125.0,77.0,20.0,11.0,3.0,6.0,24,12,2019
2019-12-25,144.0,75.0,19.0,12.0,4.0,6.0,25,12,2019
2019-12-26,131.0,80.0,17.0,14.0,4.0,7.0,26,12,2019
2019-12-27,123.0,85.0,18.0,14.0,6.0,5.0,27,12,2019
2019-12-28,154.0,89.0,21.0,15.0,3.0,7.0,28,12,2019
2019-12-29,156.0,77.0,19.0,15.0,3.0,7.0,29,12,2019
2019-12-30,131.0,77.0,19.0,15.0,3.0,7.0,30,12,2019
2019-12-31,131.0,52.0,13.0,10.0,1.0,5.0,31,12,2019
2021-01-01,163.0,98.0,44.0,15.0,5.0,5.0,1,1,2021
2021-01-02,163.0,97.0,41.0,16.0,5.0,6.0,2,1,2021
2021-01-03,162.0,78.0,37.0,16.0,4.0,4.0,3,1,2021
2021-01-04,143.0,65.0,29.0,15.0,5.0,4.0,4,1,2021
2021-01-05,113.0,63.0,21.0,15.0,4.0,5.0,5,1,2021
2021-01-06,114.0,65.0,30.0,19.0,5.0,6.0,6,1,2021
2021-01-07,121.0,73.0,23.0,15.0,6.0,4.0,7,1,2021
2021-01-08,124.0,56.0,26.0,15.0,4.0,3.0,8,1,2021
2021-01-09,86.0,65.0,31.0,17.0,4.0,4.0,9,1,2021
2021-01-10,108.0,89.0,36.0,27.0,6.0,7.0,10,1,2021
2021-01-11,148.0,96.0,31.0,25.0,7.0,8.0,11,1,2021
2021-01-12,144.0,89.0,34.0,20.0,6.0,6.0,12,1,2021
2021-01-13,153.0,73.0,30.0,15.0,4.0,4.0,13,1,2021
2021-01-14,145.0,87.0,36.0,15.0,5.0,5.0,14,1,2021
2021-01-15,160.0,82.0,34.0,16.0,4.0,5.0,15,1,2021
2021-01-16,156.0,73.0,32.0,15.0,6.0,3.0,16,1,2021
2021-01-17,138.0,66.0,29.0,12.0,4.0,3.0,17,1,2021
2021-01-18,125.0,74.0,30.0,16.0,4.0,5.0,18,1,2021
2021-01-19,134.0,75.0,39.0,19.0,5.0,4.0,19,1,2021
2021-01-20,132.0,85.0,33.0,18.0,5.0,4.0,20,1,2021
2021-01-21,134.0,90.0,39.0,20.0,7.0,5.0,21,1,2021
2021-01-22,149.0,89.0,45.0,15.0,5.0,4.0,22,1,2021
2021-01-23,156.0,77.0,42.0,14.0,5.0,4.0,23,1,2021
2021-01-24,134.0,73.0,43.0,14.0,6.0,4.0,24,1,2021
2021-01-25,136.0,69.0,35.0,12.0,5.0,3.0,25,1,2021
2021-01-26,117.0,75.0,36.0,10.0,6.0,3.0,26,1,2021
2021-01-27,139.0,77.0,30.0,10.0,6.0,3.0,27,1,2021
2021-01-28,147.0,73.0,31.0,12.0,5.0,4.0,28,1,2021
2021-01-29,131.0,79.0,36.0,13.0,5.0,4.0,29,1,2021
2021-01-30,144.0,88.0,34.0,12.0,5.0,4.0,30,1,2021
2021-01-31,157.0,88.0,30.0,13.0,5.0,5.0,31,1,2021
2021-02-01,157.0,86.0,29.0,17.0,5.0,5.0,1,2,2021
2021-02-02,134.0,87.0,26.0,19.0,6.0,5.0,2,2,2021
2021-02-03,123.0,86.0,31.0,23.0,6.0,6.0,3,2,2021
2021-02-04,123.0,76.0,38.0,24.0,6.0,4.0,4,2,2021
2021-02-05,116.0,84.0,38.0,27.0,4.0,4.0,5,2,2021
2021-02-06,122.0,101.0,39.0,28.0,7.0,5.0,6,2,2021
2021-02-07,154.0,82.0,39.0,21.0,6.0,3.0,7,2,2021
2021-02-08,127.0,95.0,63.0,31.0,6.0,7.0,8,2,2021
2021-02-09,152.0,91.0,52.0,24.0,6.0,5.0,9,2,2021
2021-02-10,146.0,78.0,40.0,21.0,4.0,4.0,10,2,2021
2021-02-11,133.0,69.0,39.0,19.0,4.0,4.0,11,2,2021
2021-02-12,123.0,75.0,35.0,23.0,5.0,4.0,12,2,2021
2021-02-13,127.0,69.0,36.0,20.0,6.0,3.0,13,2,2021
2021-02-14,112.0,73.0,38.0,19.0,1.0,4.0,14,2,2021
2021-02-15,119.0,77.0,36.0,17.0,5.0,3.0,15,2,2021
2021-02-16,128.0,75.0,38.0,16.0,5.0,3.0,16,2,2021
2021-02-17,120.0,75.0,41.0,14.0,4.0,3.0,17,2,2021
2021-02-18,127.0,70.0,31.0,15.0,5.0,4.0,18,2,2021
2021-02-19,139.0,72.0,34.0,16.0,5.0,4.0,19,2,2021
2021-02-20,132.0,55.0,28.0,12.0,5.0,3.0,20,2,2021
2021-02-21,87.0,74.0,33.0,18.0,5.0,6.0,21,2,2021
2021-02-22,127.0,90.0,39.0,18.0,5.0,6.0,22,2,2021
2021-02-23,143.0,91.0,40.0,23.0,7.0,7.0,23,2,2021
2021-02-24,139.0,83.0,38.0,19.0,10.0,5.0,24,2,2021
2021-02-25,128.0,85.0,37.0,16.0,6.0,5.0,25,2,2021
2021-02-26,129.0,90.0,35.0,16.0,13.0,6.0,26,2,2021
2021-02-27,129.0,89.0,36.0,18.0,7.0,6.0,27,2,2021
2021-02-28,131.0,81.0,33.0,11.0,6.0,4.0,28,2,2021
2021-03-01,122.0,75.0,37.0,10.0,5.0,4.0,1,3,2021
2021-03-02,111.0,91.0,35.0,10.0,7.0,5.0,2,3,2021
2021-03-03,132.0,85.0,38.0,11.0,7.0,6.0,3,3,2021
2021-03-04,123.0,74.0,36.0,5.0,9.0,3.0,4,3,2021
2021-03-05,110.0,72.0,36.0,13.0,6.0,4.0,5,3,2021
2021-03-06,107.0,79.0,46.0,18.0,4.0,5.0,6,3,2021
2021-03-07,122.0,78.0,42.0,16.0,5.0,4.0,7,3,2021
2021-03-08,116.0,68.0,41.0,14.0,6.0,3.0,8,3,2021
2021-03-09,103.0,68.0,32.0,17.0,5.0,4.0,9,3,2021
2021-03-10,91.0,64.0,16.0,18.0,4.5,4.0,10,3,2021
2021-03-11,73.0,66.0,14.0,17.0,4.5,4.0,11,3,2021
2021-03-12,82.0,58.0,22.0,15.0,4.5,3.0,12,3,2021
2021-03-13,61.0,58.0,28.0,17.0,4.5,4.0,13,3,2021
2021-03-14,78.0,66.0,33.0,18.0,4.5,4.0,14,3,2021
2021-03-15,102.0,70.0,38.0,17.0,4.5,4.0,15,3,2021
2021-03-16,112.0,81.0,38.0,16.0,4.5,5.0,16,3,2021
2021-03-17,142.0,77.0,36.0,12.0,4.5,4.0,17,3,2021
2021-03-18,119.0,79.0,36.0,15.0,4.5,4.0,18,3,2021
2021-03-19,109.0,75.0,35.0,16.0,4.5,4.0,19,3,2021
2021-03-20,109.0,82.0,40.0,15.0,4.5,4.0,20,3,2021
2021-03-21,122.0,100.0,50.0,19.0,1.0,7.0,21,3,2021
2021-03-22,158.0,100.0,41.0,14.0,1.0,5.0,22,3,2021
2021-03-23,147.0,90.0,47.0,14.0,2.0,6.0,23,3,2021
2021-03-24,144.0,102.0,39.0,23.0,2.0,6.0,24,3,2021
2021-03-25,151.0,97.0,44.0,20.0,4.5,7.0,25,3,2021
2021-03-26,156.0,104.0,44.0,21.0,3.0,7.0,26,3,2021
2021-03-27,154.0,95.0,36.0,14.0,4.5,5.0,27,3,2021
2021-03-28,143.0,92.0,38.0,13.0,4.5,5.0,28,3,2021
2021-03-29,145.0,93.0,38.0,12.0,2.0,4.0,29,3,2021
2021-03-30,149.0,95.0,32.0,19.0,3.0,5.0,30,3,2021
2021-03-31,122.0,103.0,28.0,17.0,4.5,4.0,31,3,2021
2021-04-01,130.0,111.0,32.0,19.0,1.0,4.0,1,4,2021
2021-04-02,141.0,105.0,43.0,18.0,1.0,4.0,2,4,2021
2021-04-03,137.0,107.0,44.0,19.0,1.0,6.0,3,4,2021
2021-04-04,154.0,102.0,29.0,18.0,10.0,7.0,4,4,2021
2021-04-05,149.0,88.0,38.0,16.0,4.0,5.0,5,4,2021
2021-04-06,132.0,86.0,36.0,15.0,4.0,4.0,6,4,2021
2021-04-07,123.0,89.0,29.0,18.0,5.0,5.0,7,4,2021
2021-04-08,126.0,91.0,32.0,20.0,5.0,4.0,8,4,2021
2021-04-09,127.0,78.0,30.0,14.0,5.0,3.0,9,4,2021
2021-04-10,101.0,54.0,28.0,14.0,3.0,3.0,10,4,2021
2021-04-11,71.0,67.0,29.0,18.0,4.0,4.0,11,4,2021
2021-04-12,88.0,61.0,31.0,14.0,4.0,3.0,12,4,2021
2021-04-13,85.0,44.0,36.0,15.0,5.0,3.0,13,4,2021
2021-04-14,67.0,56.0,33.0,17.0,5.0,3.0,14,4,2021
2021-04-15,82.0,72.0,3.0,39.0,1.0,9.0,15,4,2021
