date,pm10,o3,no2,so2,co,dd,mm,yy
2019-05-16,56.0,18.0,2.0,1.0,6.0,16,5,2019
2019-05-17,56.0,16.0,1.0,1.0,5.0,17,5,2019
2019-05-18,56.0,20.0,1.0,1.0,6.0,18,5,2019
2019-05-19,54.0,15.0,1.0,1.0,6.0,19,5,2019
2019-05-20,53.0,11.0,2.0,1.0,6.0,20,5,2019
2019-05-21,54.0,11.0,2.0,1.0,7.0,21,5,2019
2019-05-22,44.0,16.0,2.0,1.0,6.0,22,5,2019
2019-05-23,45.0,14.0,2.0,1.0,6.0,23,5,2019
2019-05-24,40.0,12.0,3.0,1.0,6.0,24,5,2019
2019-05-25,30.0,9.0,3.0,1.0,7.0,25,5,2019
2019-05-26,54.0,15.0,2.0,1.0,6.0,26,5,2019
2019-05-27,54.0,15.0,2.0,1.0,6.0,27,5,2019
2019-05-28,54.0,15.0,2.0,1.0,6.0,28,5,2019
2019-05-29,54.0,15.0,2.0,1.0,6.0,29,5,2019
2019-05-30,54.0,15.0,2.0,1.0,6.0,30,5,2019
2019-05-31,54.0,15.0,2.0,1.0,6.0,31,5,2019
2019-06-01,38.0,20.0,8.0,1.0,6.0,1,6,2019
2019-06-02,40.0,33.0,3.0,3.0,5.0,2,6,2019
2019-06-03,41.0,15.0,3.0,3.0,6.0,3,6,2019
2019-06-04,34.0,13.0,10.0,1.0,6.0,4,6,2019
2019-06-05,25.0,12.0,9.0,1.0,6.0,5,6,2019
2019-06-06,23.0,13.0,7.0,1.0,6.0,6,6,2019
2019-06-07,17.0,13.0,6.0,1.0,6.0,7,6,2019
2019-06-08,33.0,19.0,5.0,1.0,6.0,8,6,2019
2019-06-09,44.0,14.0,6.0,1.0,6.0,9,6,2019
2019-06-10,41.0,14.0,7.0,1.0,5.0,10,6,2019
2019-06-11,42.0,13.0,6.0,1.0,5.0,11,6,2019
2019-06-12,46.0,32.0,11.0,1.0,7.0,12,6,2019
2019-06-13,52.0,22.0,8.0,1.0,8.0,13,6,2019
2019-06-14,38.0,20.0,8.0,1.0,6.0,14,6,2019
2019-06-15,38.0,20.0,8.0,1.0,6.0,15,6,2019
2019-06-16,62.0,34.0,11.0,1.0,8.0,16,6,2019
2019-06-17,55.0,30.0,14.0,1.0,7.0,17,6,2019
2019-06-18,59.0,38.0,12.0,1.0,7.0,18,6,2019
2019-06-19,49.0,21.0,14.0,1.0,8.0,19,6,2019
2019-06-20,26.0,18.0,11.0,1.0,6.0,20,6,2019
2019-06-21,23.0,22.0,9.0,1.0,6.0,21,6,2019
2019-06-22,22.0,18.0,7.0,1.0,5.0,22,6,2019
2019-06-23,31.0,24.0,8.0,1.0,4.0,23,6,2019
2019-06-24,32.0,20.0,7.0,1.0,5.0,24,6,2019
2019-06-25,28.0,21.0,7.0,1.0,5.0,25,6,2019
2019-06-26,31.0,21.0,7.0,2.0,5.0,26,6,2019
2019-06-27,38.0,28.0,11.0,2.0,8.0,27,6,2019
2019-06-28,51.0,29.0,14.0,1.0,11.0,28,6,2019
2019-06-29,53.0,18.0,16.0,1.0,12.0,29,6,2019
2019-06-30,33.0,17.0,10.0,1.0,10.0,30,6,2019
2019-07-01,25.0,18.0,8.0,1.0,9.0,1,7,2019
2019-07-02,34.0,28.0,11.0,1.0,9.0,2,7,2019
2019-07-03,49.0,34.0,9.0,2.0,9.0,3,7,2019
2019-07-04,41.0,23.0,10.0,1.0,9.0,4,7,2019
2019-07-05,41.0,23.0,11.0,2.0,9.0,5,7,2019
2019-07-06,28.0,23.0,7.0,2.0,8.0,6,7,2019
2019-07-07,46.0,24.0,8.0,2.0,8.0,7,7,2019
2019-07-08,46.0,24.0,8.0,3.0,9.0,8,7,2019
2019-07-09,34.0,24.0,9.0,2.0,9.0,9,7,2019
2019-07-10,40.0,20.0,9.0,2.0,9.0,10,7,2019
2019-07-11,44.0,24.0,9.0,3.0,8.0,11,7,2019
2019-07-12,46.0,31.0,8.0,3.0,8.0,12,7,2019
2019-07-13,49.0,41.0,7.0,6.0,8.0,13,7,2019
2019-07-14,60.0,35.0,12.0,4.0,8.0,14,7,2019
2019-07-15,56.0,31.0,13.0,4.0,11.0,15,7,2019
2019-07-16,71.0,25.0,11.0,1.0,12.0,16,7,2019
2019-07-17,53.0,15.0,10.0,1.0,9.0,17,7,2019
2019-07-18,20.0,13.0,7.0,1.0,7.0,18,7,2019
2019-07-19,33.0,18.0,7.0,1.0,8.0,19,7,2019
2019-07-20,35.0,25.0,5.0,2.0,8.0,20,7,2019
2019-07-21,29.0,18.0,6.0,1.0,8.0,21,7,2019
2019-07-22,20.0,16.0,6.0,2.0,8.0,22,7,2019
2019-07-23,20.0,20.0,8.0,3.0,8.0,23,7,2019
2019-07-24,44.0,30.0,14.0,4.0,9.0,24,7,2019
2019-07-25,37.0,19.0,12.0,1.0,9.0,25,7,2019
2019-07-26,31.0,17.0,13.0,1.0,10.0,26,7,2019
2019-07-27,18.0,13.0,6.0,1.0,8.0,27,7,2019
2019-07-28,21.0,16.0,10.0,1.0,8.0,28,7,2019
2019-07-29,35.0,15.0,12.0,1.0,9.0,29,7,2019
2019-07-30,36.0,19.0,12.0,1.0,9.0,30,7,2019
2019-07-31,29.0,20.0,12.0,3.0,8.0,31,7,2019
2019-08-01,24.0,13.0,10.0,1.0,9.0,1,8,2019
2019-08-02,28.0,14.0,10.0,1.0,10.0,2,8,2019
2019-08-03,49.0,19.0,13.0,1.0,12.0,3,8,2019
2019-08-04,42.0,19.0,12.0,1.0,11.0,4,8,2019
2019-08-05,33.0,12.0,11.0,1.0,11.0,5,8,2019
2019-08-06,16.0,14.0,7.0,1.0,8.0,6,8,2019
2019-08-07,23.0,11.0,9.0,1.0,8.0,7,8,2019
2019-08-08,40.0,21.0,11.0,2.0,9.0,8,8,2019
2019-08-09,45.0,21.0,14.0,1.0,12.0,9,8,2019
2019-08-10,55.0,20.0,13.0,1.0,13.0,10,8,2019
2019-08-11,42.0,12.0,11.0,2.0,11.0,11,8,2019
2019-08-12,23.0,13.0,10.0,1.0,10.0,12,8,2019
2019-08-13,45.0,13.0,11.0,1.0,10.0,13,8,2019
2019-08-14,36.0,15.0,10.0,1.0,9.0,14,8,2019
2019-08-15,47.0,21.0,12.0,1.0,10.0,15,8,2019
2019-08-16,26.0,14.0,12.0,1.0,10.0,16,8,2019
2019-08-17,26.0,18.0,9.0,1.0,8.0,17,8,2019
2019-08-18,30.0,17.0,9.0,1.0,8.0,18,8,2019
2019-08-19,40.0,21.0,10.0,2.0,10.0,19,8,2019
2019-08-20,44.0,16.0,10.0,1.0,10.0,20,8,2019
2019-08-21,47.0,13.0,13.0,1.0,10.0,21,8,2019
2019-08-22,31.0,10.0,11.0,1.0,12.0,22,8,2019
2019-08-23,37.0,5.0,14.0,1.0,13.0,23,8,2019
2019-08-24,23.0,10.0,6.0,1.0,8.0,24,8,2019
2019-08-25,40.0,14.0,11.0,1.0,10.0,25,8,2019
2019-08-26,40.0,14.0,11.0,1.0,10.0,26,8,2019
2019-08-27,40.0,14.0,11.0,1.0,10.0,27,8,2019
2019-08-28,40.0,14.0,11.0,1.0,10.0,28,8,2019
2019-08-29,49.0,12.0,10.0,1.0,9.0,29,8,2019
2019-08-30,49.0,13.0,9.0,1.0,9.0,30,8,2019
2019-08-31,48.0,3.0,13.0,1.0,9.0,31,8,2019
2019-09-01,36.5,10.5,11.5,1.0,10.0,1,9,2019
2019-09-02,36.5,10.5,11.5,1.0,10.0,2,9,2019
2019-09-03,22.0,10.0,9.0,1.0,10.0,3,9,2019
2019-09-04,24.0,10.0,9.0,1.0,10.0,4,9,2019
2019-09-05,21.0,11.0,9.0,1.0,10.0,5,9,2019
2019-09-06,24.0,9.0,10.0,1.0,10.0,6,9,2019
2019-09-07,27.0,10.0,11.0,1.0,11.0,7,9,2019
2019-09-08,37.0,23.0,11.0,1.0,11.0,8,9,2019
2019-09-09,49.0,19.0,8.0,1.0,10.0,9,9,2019
2019-09-10,43.0,13.0,12.0,2.0,10.0,10,9,2019
2019-09-11,41.0,10.0,14.0,1.0,11.0,11,9,2019
2019-09-12,43.0,11.0,9.0,1.0,9.0,12,9,2019
2019-09-13,36.5,10.5,11.5,1.0,10.0,13,9,2019
2019-09-14,36.5,10.5,11.5,1.0,10.0,14,9,2019
2019-09-15,47.0,19.0,10.0,2.0,9.0,15,9,2019
2019-09-16,41.0,9.0,10.0,1.0,8.0,16,9,2019
2019-09-17,32.0,8.0,9.0,1.0,9.0,17,9,2019
2019-09-18,31.0,10.0,9.0,1.0,9.0,18,9,2019
2019-09-19,47.0,11.0,17.0,1.0,12.0,19,9,2019
2019-09-20,59.0,15.0,17.0,2.0,13.0,20,9,2019
2019-09-21,46.0,18.0,15.0,1.0,11.0,21,9,2019
2019-09-22,35.0,13.0,12.0,1.0,10.0,22,9,2019
2019-09-23,28.0,7.0,10.0,1.0,8.0,23,9,2019
2019-09-24,32.0,5.0,15.0,1.0,10.0,24,9,2019
2019-09-25,39.0,10.0,14.0,1.0,10.0,25,9,2019
2019-09-26,41.0,16.0,17.0,1.0,10.0,26,9,2019
2019-09-27,41.0,7.0,16.0,1.0,10.0,27,9,2019
2019-09-28,33.0,10.0,14.0,1.0,9.0,28,9,2019
2019-09-29,33.0,16.0,15.0,1.0,8.0,29,9,2019
2019-09-30,36.0,23.0,20.0,3.0,9.0,30,9,2019
2019-10-01,52.0,29.0,20.0,2.0,12.0,1,10,2019
2019-10-02,15.0,16.0,21.0,1.0,12.0,2,10,2019
2019-10-03,29.0,28.0,16.0,2.0,10.0,3,10,2019
2019-10-04,49.0,26.0,21.0,1.0,14.0,4,10,2019
2019-10-05,57.0,24.0,20.0,1.0,13.0,5,10,2019
2019-10-06,40.0,12.0,20.0,1.0,12.0,6,10,2019
2019-10-07,72.5,27.0,23.0,1.0,13.0,7,10,2019
2019-10-08,33.0,10.0,11.0,1.0,9.0,8,10,2019
2019-10-09,41.0,11.0,15.0,1.0,11.0,9,10,2019
2019-10-10,60.0,21.0,21.0,1.0,15.0,10,10,2019
2019-10-11,67.0,27.0,23.0,1.0,17.0,11,10,2019
2019-10-12,78.0,24.0,23.0,1.0,13.0,12,10,2019
2019-10-13,76.0,39.0,24.0,3.0,10.0,13,10,2019
2019-10-14,76.0,38.0,26.0,1.0,12.0,14,10,2019
2019-10-15,70.0,26.0,27.0,1.0,13.0,15,10,2019
2019-10-16,68.0,15.0,27.0,1.0,14.0,16,10,2019
2019-10-17,80.0,27.0,31.0,1.0,19.0,17,10,2019
2019-10-18,83.0,30.0,26.0,1.0,16.0,18,10,2019
2019-10-19,75.0,32.0,24.0,1.0,12.0,19,10,2019
2019-10-20,92.0,34.0,23.0,1.0,13.0,20,10,2019
2019-10-21,80.0,32.0,28.0,1.0,16.0,21,10,2019
2019-10-22,109.0,10.0,34.0,2.0,22.0,22,10,2019
2019-10-23,72.5,27.0,23.0,1.0,13.0,23,10,2019
2019-10-24,72.5,27.0,23.0,1.0,13.0,24,10,2019
2019-10-25,37.0,10.0,16.0,1.0,10.0,25,10,2019
2019-10-26,68.0,24.0,16.0,1.0,10.0,26,10,2019
2019-10-27,130.0,32.0,19.0,2.0,8.0,27,10,2019
2019-10-28,95.0,31.0,22.0,2.0,11.0,28,10,2019
2019-10-29,103.0,33.0,26.0,1.0,15.0,29,10,2019
2019-10-30,122.0,35.0,29.0,1.0,17.0,30,10,2019
2019-10-31,125.0,38.0,31.0,2.0,18.0,31,10,2019
2019-11-01,70.0,30.0,27.0,2.0,13.0,1,11,2019
2019-11-02,87.0,29.0,23.0,1.0,11.0,2,11,2019
2019-11-03,100.0,34.0,31.0,1.0,17.0,3,11,2019
2019-11-04,142.0,40.0,35.0,2.0,21.0,4,11,2019
2019-11-05,149.0,39.0,36.0,1.0,19.0,5,11,2019
2019-11-06,112.0,42.0,39.0,3.0,12.0,6,11,2019
2019-11-07,70.0,18.0,20.0,1.0,9.0,7,11,2019
2019-11-08,24.0,19.0,8.0,2.0,8.0,8,11,2019
2019-11-09,33.0,21.0,10.0,1.0,8.0,9,11,2019
2019-11-10,55.0,20.0,19.0,1.0,13.0,10,11,2019
2019-11-11,114.0,43.0,36.0,3.0,23.0,11,11,2019
2019-11-12,118.0,49.0,41.0,3.0,19.0,12,11,2019
2019-11-13,97.0,38.0,38.0,3.0,17.0,13,11,2019
2019-11-14,95.0,32.0,32.0,2.0,18.0,14,11,2019
2019-11-15,102.0,45.0,35.0,2.0,20.0,15,11,2019
2019-11-16,108.0,50.0,34.0,2.0,17.0,16,11,2019
2019-11-17,124.0,57.0,43.0,3.0,23.0,17,11,2019
2019-11-18,117.0,40.0,38.0,5.0,17.0,18,11,2019
2019-11-19,107.0,48.0,44.0,3.0,21.0,19,11,2019
2019-11-20,114.0,47.0,41.0,2.0,16.0,20,11,2019
2019-11-21,111.0,42.0,45.0,3.0,14.0,21,11,2019
2019-11-22,126.0,54.0,42.0,5.0,18.0,22,11,2019
2019-11-23,138.0,51.0,43.0,2.0,19.0,23,11,2019
2019-11-24,130.0,55.0,51.0,2.0,24.0,24,11,2019
2019-11-25,132.0,44.0,48.0,2.0,28.0,25,11,2019
2019-11-26,129.0,48.0,41.0,1.0,18.0,26,11,2019
2019-11-27,91.0,38.0,40.0,1.0,14.0,27,11,2019
2019-11-28,108.0,38.0,44.0,2.0,22.0,28,11,2019
2019-11-29,138.0,37.0,38.0,4.0,24.0,29,11,2019
2019-11-30,125.0,41.0,20.0,2.0,18.0,30,11,2019
2019-12-01,107.0,39.0,21.0,3.0,14.0,1,12,2019
2019-12-02,124.0,41.0,27.0,3.0,16.0,2,12,2019
2019-12-03,125.0,51.0,27.0,7.0,15.0,3,12,2019
2019-12-04,107.0,34.0,27.0,4.0,12.0,4,12,2019
2019-12-05,88.0,40.0,23.0,2.0,13.0,5,12,2019
2019-12-06,94.0,34.0,25.0,3.0,17.0,6,12,2019
2019-12-07,106.0,30.0,23.0,4.0,14.0,7,12,2019
2019-12-08,87.0,37.0,25.0,3.0,12.0,8,12,2019
2019-12-09,94.0,47.0,31.0,3.0,12.0,9,12,2019
2019-12-10,88.0,42.0,19.0,3.0,12.0,10,12,2019
2019-12-11,78.0,37.0,21.0,2.0,14.0,11,12,2019
2019-12-12,109.0,45.0,21.0,3.0,14.0,12,12,2019
2019-12-13,134.0,47.0,25.0,5.0,20.0,13,12,2019
2019-12-14,110.0,39.0,19.0,2.0,11.0,14,12,2019
2019-12-15,79.0,32.0,20.0,5.0,11.0,15,12,2019
2019-12-16,88.0,45.0,17.0,7.0,12.0,16,12,2019
2019-12-17,101.0,54.0,14.0,5.0,12.0,17,12,2019
2019-12-18,97.0,61.0,17.0,8.0,8.0,18,12,2019
2019-12-19,119.0,47.0,20.0,4.0,19.0,19,12,2019
2019-12-20,148.0,41.0,22.0,7.0,22.0,20,12,2019
2019-12-21,149.0,32.0,21.0,2.0,23.0,21,12,2019
2019-12-22,143.0,43.0,20.0,6.0,18.0,22,12,2019
2019-12-23,149.0,35.0,25.0,6.0,32.0,23,12,2019
2019-12-24,161.0,45.0,31.0,5.0,36.0,24,12,2019
2019-12-25,136.0,26.0,22.0,4.0,32.0,25,12,2019
2019-12-26,88.0,27.0,16.0,8.0,23.0,26,12,2019
2019-12-27,133.0,33.0,20.0,8.0,31.0,27,12,2019
2019-12-28,113.0,39.0,21.0,7.0,28.0,28,12,2019
2019-12-29,109.0,39.0,21.0,4.0,15.0,29,12,2019
2019-12-30,109.0,39.0,21.0,4.0,15.0,30,12,2019
2019-12-31,161.0,36.0,27.0,6.0,39.0,31,12,2019
2021-01-01,167.0,45.0,39.0,10.0,15.0,1,1,2021
2021-01-02,206.0,39.0,45.0,5.0,19.0,2,1,2021
2021-01-03,147.0,28.0,44.0,7.0,15.0,3,1,2021
2021-01-04,122.0,40.0,41.0,9.0,16.0,4,1,2021
2021-01-05,153.0,47.0,50.0,8.0,23.0,5,1,2021
2021-01-06,149.0,44.0,47.0,14.0,17.0,6,1,2021
2021-01-07,130.0,33.0,36.0,10.0,11.0,7,1,2021
2021-01-08,109.0,42.0,28.0,8.0,6.0,8,1,2021
2021-01-09,104.0,34.0,26.0,6.0,5.0,9,1,2021
2021-01-10,107.0,34.0,26.0,8.0,6.0,10,1,2021
2021-01-11,105.0,35.0,19.0,7.0,4.0,11,1,2021
2021-01-12,104.0,39.0,15.0,7.0,5.0,12,1,2021
2021-01-13,118.0,39.0,18.0,4.0,4.0,13,1,2021
2021-01-14,126.0,42.0,29.0,6.0,8.0,14,1,2021
2021-01-15,142.0,47.0,21.0,5.0,6.0,15,1,2021
2021-01-16,158.0,41.0,22.0,5.0,7.0,16,1,2021
2021-01-17,143.0,36.0,35.0,62.0,13.0,17,1,2021
2021-01-18,138.0,41.0,29.0,5.0,7.0,18,1,2021
2021-01-19,112.0,27.0,26.0,9.0,7.0,19,1,2021
2021-01-20,122.0,40.0,34.0,8.0,9.0,20,1,2021
2021-01-21,117.0,44.0,34.0,5.0,7.0,21,1,2021
2021-01-22,130.0,28.0,30.0,5.0,8.0,22,1,2021
2021-01-23,116.0,44.0,20.0,8.0,6.0,23,1,2021
2021-01-24,125.0,34.0,23.0,10.0,7.0,24,1,2021
2021-01-25,128.0,24.0,21.0,5.0,8.0,25,1,2021
2021-01-26,125.0,35.0,24.0,8.0,6.0,26,1,2021
2021-01-27,121.0,41.0,26.0,10.0,8.0,27,1,2021
2021-01-28,131.0,37.0,27.0,7.0,7.0,28,1,2021
2021-01-29,137.0,43.0,33.0,11.0,11.0,29,1,2021
2021-01-30,140.0,51.0,24.0,8.0,5.0,30,1,2021
2021-01-31,114.0,48.0,33.0,5.0,9.0,31,1,2021
2021-02-01,136.0,48.0,45.0,8.0,13.0,1,2,2021
2021-02-02,158.0,47.0,44.0,11.0,15.0,2,2,2021
2021-02-03,150.0,43.0,39.0,8.0,10.0,3,2,2021
2021-02-04,140.0,42.0,43.0,8.0,13.0,4,2,2021
2021-02-05,168.0,39.0,36.0,12.0,10.0,5,2,2021
2021-02-06,80.0,34.0,24.0,6.0,5.0,6,2,2021
2021-02-07,107.0,41.0,35.0,7.0,9.0,7,2,2021
2021-02-08,158.0,50.0,45.0,8.0,15.0,8,2,2021
2021-02-09,164.0,65.0,54.0,9.0,17.0,9,2,2021
2021-02-10,118.0,51.0,37.0,8.0,8.0,10,2,2021
2021-02-11,112.0,52.0,33.0,8.0,9.0,11,2,2021
2021-02-12,116.0,51.0,31.0,7.0,6.0,12,2,2021
2021-02-13,99.0,43.0,18.0,5.0,3.0,13,2,2021
2021-02-14,84.0,39.0,27.0,7.0,7.0,14,2,2021
2021-02-15,113.0,52.0,29.0,7.0,6.0,15,2,2021
2021-02-16,136.0,28.0,27.0,10.0,8.0,16,2,2021
2021-02-17,117.0,63.0,25.0,6.0,5.0,17,2,2021
2021-02-18,120.0,20.0,37.0,10.0,9.0,18,2,2021
2021-02-19,130.0,32.0,31.0,8.0,8.0,19,2,2021
2021-02-20,156.0,44.0,38.0,10.0,10.0,20,2,2021
2021-02-21,144.0,80.0,39.0,10.0,10.0,21,2,2021
2021-02-22,117.0,58.0,29.0,10.0,5.0,22,2,2021
2021-02-23,107.0,76.0,33.0,8.0,10.0,23,2,2021
2021-02-24,117.0,63.0,27.0,9.0,4.0,24,2,2021
2021-02-25,103.0,14.0,24.0,6.0,4.0,25,2,2021
2021-02-26,117.5,47.5,33.0,8.0,8.5,26,2,2021
2021-02-27,117.5,47.5,33.0,8.0,8.5,27,2,2021
2021-02-28,76.0,51.0,10.0,7.0,4.0,28,2,2021
2021-03-01,92.0,43.0,7.0,5.0,4.0,1,3,2021
2021-03-02,97.0,66.0,15.0,10.0,10.0,2,3,2021
2021-03-03,125.0,78.0,14.0,9.0,5.0,3,3,2021
2021-03-04,79.0,54.0,4.0,5.0,3.0,4,3,2021
2021-03-05,94.0,60.0,13.0,10.0,8.0,5,3,2021
2021-03-06,95.0,56.0,6.0,5.0,4.0,6,3,2021
2021-03-07,75.0,64.0,4.0,9.0,3.0,7,3,2021
2021-03-08,53.0,25.0,4.0,4.0,2.0,8,3,2021
2021-03-09,45.0,34.0,5.0,7.0,4.0,9,3,2021
2021-03-10,55.0,20.0,5.0,4.0,2.0,10,3,2021
2021-03-11,62.0,25.0,9.0,4.0,4.0,11,3,2021
2021-03-12,100.0,42.0,9.0,7.0,4.0,12,3,2021
2021-03-13,84.0,62.0,13.0,6.0,4.0,13,3,2021
2021-03-14,82.0,68.0,12.0,14.0,4.0,14,3,2021
2021-03-15,93.0,49.0,14.0,7.0,9.0,15,3,2021
2021-03-16,125.0,54.0,13.0,8.0,3.0,16,3,2021
2021-03-17,121.0,46.0,13.0,8.0,6.0,17,3,2021
2021-03-18,125.0,67.0,17.0,10.0,8.0,18,3,2021
2021-03-19,142.0,73.0,14.0,11.0,6.0,19,3,2021
2021-03-20,116.0,74.0,8.0,9.0,5.0,20,3,2021
2021-03-21,113.0,65.0,12.0,9.0,8.0,21,3,2021
2021-03-22,119.0,57.0,10.0,10.0,5.0,22,3,2021
2021-03-23,98.0,80.0,6.0,8.0,4.0,23,3,2021
2021-03-24,102.0,7.0,27.0,11.0,8.0,24,3,2021
2021-03-25,110.0,76.0,16.0,12.0,6.0,25,3,2021
2021-03-26,111.0,73.0,10.0,14.0,4.0,26,3,2021
2021-03-27,95.0,51.0,4.0,9.0,3.0,27,3,2021
2021-03-28,76.0,33.0,2.0,8.0,2.0,28,3,2021
2021-03-29,74.0,39.0,3.0,15.0,3.0,29,3,2021
2021-03-30,87.0,66.0,5.0,16.0,3.0,30,3,2021
2021-03-31,75.0,44.0,5.0,6.0,3.0,31,3,2021
2021-04-01,79.0,52.0,4.0,8.0,2.0,1,4,2021
2021-04-02,55.0,43.0,4.0,4.0,2.0,2,4,2021
2021-04-03,62.0,44.0,4.0,4.0,1.0,3,4,2021
2021-04-04,44.0,50.0,9.0,5.0,3.0,4,4,2021
2021-04-05,65.0,40.0,6.0,7.0,1.0,5,4,2021
2021-04-06,65.0,27.0,2.0,2.0,1.0,6,4,2021
2021-04-07,63.0,33.0,4.0,6.0,5.0,7,4,2021
2021-04-08,58.0,25.0,3.0,5.0,3.0,8,4,2021
2021-04-09,63.0,50.0,3.0,6.0,3.0,9,4,2021
2021-04-10,53.0,35.0,2.0,44.0,3.0,10,4,2021
2021-04-11,58.0,43.0,4.0,31.0,4.0,11,4,2021
2021-04-12,57.0,38.0,3.0,6.0,2.0,12,4,2021
2021-04-13,57.0,39.0,2.0,4.0,2.0,13,4,2021
2021-04-14,58.0,43.0,2.0,6.0,2.0,14,4,2021
2021-04-15,54.0,60.0,3.0,8.0,2.0,15,4,2021
